device_id    expected_vendor                               inferred_vendor                         dns_number    is_correct
-----------  --------------------------------------------  ------------------------------------  ------------  ------------
s27bdd36007  askey?                                                                                         0             0
sfc2b9b2069  obihai                                        apc                                              3             0
s0598a4d537  raspberry pi                                  ambient weather                                  1             0
s798ea3bedc  sony                                          sony                                             9             1
sc8ff2275d6  amazon                                        amazon                                           6             1
saeca877b84  lg electoronics                               lg                                              17             0
se8554948ab  apple                                         xiaomi                                          10             0
s826b925b18  lg                                            lg                                              12             1
s09ebeb87ea  raspberry pi                                  apc                                            284             0
sc2b7834444  roku                                          tcl                                             13             0
s4ff811064a  philips                                       philips hue                                      3             0
s84f9ca6a0e  google                                        apc                                              4             0
s2cd0a0685f  garadget                                                                                       1             0
s21477137f7  wd                                            wd                                               6             1
s8107189aac  wd                                            wd                                               1             1
s93511ea272  sonos                                         tasmota                                          2             0
sa07d9ef368  sonos                                         tasmota                                          5             0
s555a999320  sonos                                         tasmota                                          6             0
s811ee4ba8f  fios                                          arris                                            4             0
s0475df8b1e  sonos                                         sonos play:1                                     7             0
s00b2797bf6  obihai                                        obihai                                           5             1
s23ab7a8d9c  wyze                                          wyze labs                                        5             0
sf36d8fa944  sonos                                         tasmota                                          2             0
s610bb932f7  sonos                                         tasmota                                          2             0
s79a3c08970  leviton                                       tasmota                                          2             0
sd7a9a16aed  garadget                                                                                       1             0
s818305b966  sony                                          sony                                            16             1
s4995d5cb2e  brother                                       apc                                              1             0
s04e6777837  sonos                                         tasmota                                          6             0
sec23f87ec4  eero                                          eero                                             2             1
s831e6a8adb  aukey                                         feit                                             1             0
se73fc887c0  ring                                          vocolinc                                         2             0
s16d6394e75  honeywell                                     honeywell                                        2             1
sff61ff7dcf  ring                                          amazon ring                                      1             0
s3dbe1930f2  amazon                                        amazon                                          10             1
s7447e2b9a3  amazon                                        amazon                                           9             1
s17aae8a78e  netgear                                       arlo                                             4             0
se4e5ee4dc1  eero                                          eero                                             2             1
s01e11fcc5d  vizio                                         vizio                                            4             1
sf21e35a44e  logitech                                      harmony                                          2             0
sdece16fa08  philips                                       philips hue                                      3             0
s049b06477a  wink                                          wink                                             1             1
sdcb9ac2895  tplink kasa                                   wemo                                             1             0
s62cb797b86  riva                                          google                                          11             0
sc378ede3be  riva                                          google                                           7             0
s2b83c43a1b  roku                                          tcl                                              1             0
sb2661c18cf  amazon                                        directv                                         16             0
sc351d2852c  riva                                          google                                           9             0
s6ad80e6dc9  fredi                                                                                          1             0
saaecfd9343  hewlett-packard                               hewlett-packard                                  2             1
s9b0d3e3fa4  asus                                          google                                          51             0
s9adf194446  motorola                                      google                                          31             0
s024152ccca  dish network                                  dish network                                     5             1
s7c9b20cf18  amazon                                        amazon                                          16             1
s29ec1b73e8  google                                        google                                           4             1
sdbd38548dd  outback power                                                                                  1             0
s626c4b1df7  synology                                      synology                                         3             1
sd96964d6ea  google                                        apc                                              4             0
s38b0359c55  mikrotik                                                                                       0             0
s944c2efc9b  mikrotik                                      mikrotik                                         1             1
se32667aabd  mikrotik                                                                                       0             0
s857ee54abc  mikrotik                                                                                       0             0
s4213b39386  samsung                                                                                        0             0
s7e37363bc8  neato                                         neato                                            2             1
s3eb6271ac4  philips                                       philips hue                                      2             0
s1af13897ad  roku                                          apc                                             25             0
sc47f1a89a4  amazon                                        amazon                                           7             1
sc50d9c0646  dell                                                                                           2             0
s277fcc4c98  lenovo                                        google                                          16             0
s1f94f37b4e  obihai technology                             obihai                                           6             0
s1c772f635a  enphase                                       tasmota                                          2             0
sb778747a46  zodiac                                                                                         0             0
see1a239776  high flying electronics technology                                                             0             0
sc4c564a6af  google                                        google                                          10             1
s3aa138fa94  amazon                                        amazon                                           9             1
se88b38fa72  hi-flying electronics technology              magic hue                                        1             0
sb398bc5afd  hp                                            hewlett-packard                                  2             0
s2d71d25909  logitech                                      harmony                                          2             0
sa75fd58d96  amazon                                        amazon                                           9             1
s8491e58ffd  google                                        google nest                                      2             0
s16947200b8  sony                                          sony                                            40             1
s8b3f4e1c48  sony                                          amazon fire tv                                  60             0
s8344181371  amazon                                        amazon                                           9             1
s929bffd2e1  microsoft                                     microsoft                                       37             1
sbfa8e79ec0  amazon                                        magic hue                                        1             0
sf3886607af  amazon                                        amazon                                           9             1
s3de2623030  qnap                                          qnap                                             2             1
s51078e4ccb  microsoft                                     microsoft                                       30             1
s9de5df8b2d  samsung                                       google                                         929             0
s3fe9b67697  amazon                                        google                                          82             0
s3b3f441212  hp                                            google                                          47             0
sfed870455f  shenzhen yimu intelligent technology          yi                                               2             0
s804fd618ea  yi                                            yi                                               2             1
sb4f49d4de3  wistron                                                                                        2             0
s329fe3ef1f  hp                                            hewlett-packard                                  2             0
s73be7a0a6f  tplink                                                                                         1             0
sa89c7b72fa  vm                                            microsoft                                        6             0
s8584e30395  asus                                          apc                                              4             0
sae6025010e  tplink                                                                                         0             0
sc7f58aed32  yi                                            yi                                               2             1
s83be1577bb  samsung                                       google                                        1132             0
sc729c1b206  amz                                           vocolinc                                         7             0
s808de95667  amazon                                        amazon fire tv                                   3             0
sfd51770f0f  roku                                          tcl                                             50             0
s2fb2526c9b  apple                                         amazon                                         112             0
s5374cfec3f  amazon                                        vocolinc                                         4             0
s0dd2061302  lutron                                        apc                                              1             0
sf60d873c0d  arlo                                          netgear                                          3             0
s0222d29760  roku                                          tcl                                              4             0
sa2ac1b3273  apple                                         apc                                             44             0
sf16aed2792  ecobee                                                                                         0             0
s7dec0a2dfe  amazon                                        amazon                                           4             1
sbca5b6e2e4  amazon                                        amazon                                           6             1
s9c225f8f34  rachio                                                                                         0             0
s372781404f  apple                                         vocolinc                                        33             0
s68d940d00b  apple                                         amazon fire tv                                 133             0
sd752255a93  lg electoronics                               lg                                              11             0
sbd4207a718  vizio                                         vizio                                            1             1
scdb8f3af9e  gigabyte                                      vocolinc                                         4             0
s5712bfb18a  google                                        google                                         189             1
s3a0240230d  samsung                                       google                                          61             0
sa939e27289  directv                                       directv                                         10             1
s77b3b6b509  apple                                         libratone                                        1             0
s4cbe75c52a  solaredge                                                                                      0             0
s2e174dbc0c  magic hue                                     magic hue                                        1             1
scf67160fb7  evtevision                                                                                     0             0
s685ca3f202  evtevision                                                                                     0             0
s316976a5b9  canon                                         canon                                            3             1
se0bd3f986f  orbit                                                                                          0             0
sf586b24436  samsung                                       google                                          24             0
s8a49ea6284  roku                                          sharp                                           11             0
sb8a8d2f998  roku                                          tcl                                              6             0
sc432fc511c  evtevision                                                                                     0             0
s4f9d4845fe  magic jack                                                                                     0             0
sba8d3874fc  roku                                          tcl                                             46             0
s11f9b3deec  google                                        google                                           6             1
s26ff989f82  logitech                                                                                       0             0
secba476d79  foscam                                        foscam                                           1             1
sba0a2f06ac  samsung                                       samsung                                         32             1
s864367024b  emerson                                                                                        0             0
s1930cff990  netgear                                       netgear                                          1             1
sb1e45dbb10  canon                                                                                          0             0
s5cab97ad53  qnap                                          qnap                                             1             1
s955b04ba5f  dell                                          google                                          23             0
sb87b88a47f  hp                                            microsoft                                        2             0
sb674100dc1  motorola                                      google                                          60             0
s48b6f8553d  google                                        apc                                              2             0
seacd6823c0  google                                        apc                                              8             0
s08d0bbcf35  apple                                         google                                          19             0
sba91c36c8c  google                                        apc                                              2             0
sc948e7a9da  wyzecam                                       wyzecam                                          1             1
s6d2e50d29a  canary                                        canary                                           1             1
sc2b09b9c51  libratone                                     libratone                                        2             1
sdc933deb8e  other                                         tcl                                              6             0
s6008f35598  insignia                                      tcl                                              7             0
s9c15cf81ab  amazon                                        amazon fire tv                                   1             0
sea32c3ffce  ring                                          ring                                             2             1
sd7460a59a0  yealink                                       vonage                                           3             0
scc7c840130  rachio                                        tasmota                                          1             0
sf122a1bd9e  google                                        google                                           3             1
s16dbb3e608  amazon                                        amazon                                           8             1
se61fe0cd27  amazon                                        amazon                                           8             1
s0701a62203  nintendo                                                                                       0             0
sb340b57b74  raspberry pi                                  apc                                             96             0
se12c9d4a6f  synology                                                                                       0             0
sde86bafce1  tp-link                                                                                        1             0
sb33473bb64  western digital                                                                                0             0
s2f30d83831  hp                                            google                                          63             0
sbae0aac572  synology                                                                                       0             0
s101bde85ce  toshiba                                       asus                                            15             0
s3b9d290ce3  amazon                                        vocolinc                                         4             0
s13ac46f44e  google                                        apc                                              1             0
sc935fd53e9  google                                        apc                                              3             0
sd31133bbf2  roku inc                                      tcl                                              1             0
s99f890d337  roku google  rpi                                                                               0             0
s79349e4fd4  sonos speaker                                 sonos play:1                                     2             0
s41b192b4fd  amazon                                        amazon                                           9             1
s407fb161fe  logitec                                       harmony                                          2             0
se8ab146e85  apple iphone xr                               apc                                            183             0
s9e8572c0d1  amazon                                        amazon                                          10             1
s364e2483b7  amazon                                        amazon                                          12             1
s31701e8419  amazon fire tv                                amazon                                          28             0
s6244bf9342  motarola                                      apc                                             12             0
s20d9035f5e  technisat                                                                                      1             0
s9d49d48d59  asustek computer inc.                         teufel                                          15             0
s35dd9e2a4a  lsvt                                                                                           0             0
s0bd19f106b  broadlink                                                                                      0             0
s7933d2c26c  grohe                                                                                          1             0
s5ced33e114  the raspberry pi foundation                                                                    0             0
s996d902040  eufy                                                                                           0             0
s9cccc2e788  netgear                                                                                        0             0
s2705c5a041  wandsview                                                                                      0             0
s8ae77e7c6f  nvidia shield                                                                                  0             0
sf752bd24b3  fredi                                                                                          0             0
s9587978c41  ring                                                                                           0             0
s24073120dd  sony                                                                                           1             0
sa3b8bf3793  apple                                         amazon fire tv                                  30             0
sfef49d61c2  heatmiser                                                                                      2             0
sa4df30d747  amazon                                        amazon                                          11             1
s90c3558217  apple                                         apple                                           17             1
s42a48cca49  samsung                                       samsung                                         20             1
sc0596c08ff  amazon                                        amazon                                          10             1
s29645f6046  tp link                                                                                        1             0
s462f8ec84f  magichome                                     magic hue                                        1             0
s67537dcc9d  magic hue                                                                                      0             0
s9e3b5b3028  magic home                                                                                     0             0
s9c765fdf4e  ring                                          amazon ring                                      1             0
sf10e8851e3  ring                                          amazon ring                                      1             0
sea4520ee18  ring                                          ring                                             3             1
sb939cc5048  ring                                          ring                                             3             1
s64ead16924  nintendo                                      nintendo                                         2             1
saa4b1d1f2f  apple                                         tesla                                           49             0
sad2e550772  raspberry pi                                  amazon fire tv                                 597             0
sb64517985c  netgear                                                                                        0             0
sc38bf5c672  linksys                                                                                        0             0
s81451748a0  raspberry pi                                  rasberry pi                                      7             0
sac0a04dd14  raspberry pi foundation                                                                        0             0
s649f8a931f  sparkfun                                      avm                                              1             0
s2ed0600832  sparkfun                                      avm                                              1             0
s2e200bef20  roku                                          tcl                                              2             0
sf68f1809fc  sony                                          google                                          35             0
s1706564edf  google                                        google                                           8             1
s6f05b32669  yeelink                                       xiaomi                                           1             0
s54a9d187e2  yeelink                                       xiaomi                                           2             0
s1fe4153e50  google                                        google                                           3             1
s86466b684d  foxtel                                                                                         1             0
s7227581e1d  ruckus wireless                                                                                1             0
s0329e750f4  vm                                            koogeek                                          8             0
s892d964a6d  logitech harmony                              harmony                                          2             0
s7fdcacd326  homerun                                       silicon dust                                     1             0
sbfe3bd635c  huawei                                        huawei                                           1             1
s1a756c4123  rasp pi                                       raspberry pi                                     1             0
s5a982dc148  xiaomi                                        google                                          19             0
s9d4c9a104f  tivo                                          tivo                                             1             1
s3696ac22bc  zt                                                                                             0             0
sa6cd250b20  denon                                         trendnet                                         2             0
s4e7d51750f  apple                                         apc                                            133             0
s9736cf26ff  apple                                         apc                                            170             0
s7fbe79e9c9  google                                                                                         1             0
sd3cb5b7510  apple                                                                                          1             0
sd2f2c340c1  tivo                                          tivo                                             3             1
s61c136db75  irobot                                        irobot                                           3             1
s82e6293644  sonos                                         sonos play:5                                     3             0
s2c5e6b553d  wyze                                          wyzelabs                                         4             0
s217ddc662e  ubiquiti networks                                                                              0             0
s89643979fb  ubiquity                                                                                       0             0
s0896b6d147  apple                                         google                                          68             0
s2cdd3c2ecf  siemen                                                                                         0             0
s696c66f5a4  google. nest                                                                                   0             0
sa327267251  synology                                      plex                                             1             0
s81928b33f0  internet of things (iot)/google home                                                           0             0
saa28b1bbb7  hp                                                                                             0             0
s5a4da3fae8  raspberry pi                                                                                   0             0
s75578f1fe2  google                                                                                         1             0
s4c5709f212  ergo                                                                                           1             0
s393a578606  lg                                            lg                                               4             1
s17e1b8e3a6  onkyo                                         tasmota                                          4             0
s59d22cb09c  roku                                          tcl                                             32             0
s3c9a2ec4df  sysco                                         cisco-linksys                                    3             0
s7bc6db7832  google                                        google                                          29             1
s43277f2d0a  roku                                          tcl                                             26             0
seebe73a3ef  amcrest                                       amcrest                                          1             1
s104f070df8  roku                                          tcl                                             18             0
s54ddc80a44  suga electronics                              vocolinc                                         2             0
sa7309cc9bf  synology                                      synology                                         1             1
s1f9756ab70  foscam                                        foscam                                           2             1
sa2f05be9b0  ring                                          amazon ring                                      1             0
s22b1d2909f  samsung                                       samsung                                          5             1
s2f30ceb5fa  apple                                         google                                          50             0
sdc84b51bda  amazon                                        amazon                                           7             1
sc0875ab584  apple                                         google                                          91             0
sd1eeb712f0  samsung                                       google                                         133             0
sb4bc1758d1  dlink                                         d-link                                           1             0
sedb6591af8  amazon                                        amazon                                           8             1
sc4d448760d  epson                                         apc                                              1             0
se6a6fb7012  samsung                                       google                                          32             0
sd9558cecb3  fingbox                                       fing                                             1             0
s8a2afc5c61  apple                                                                                          0             0
sbeeed2c893  apple                                                                                          0             0
s790485f95f  logitech                                      logitec                                          1             0
s9b9f75d561  google                                                                                         0             0
s0caab30009  synology                                      apc                                              3             0
s80300a9701  google                                        google                                          21             1
sce4ba75410  hp                                            google                                         109             0
s5de3074910  raspberrypi                                   google                                          34             0
s80e265d08c  google                                        google                                           4             1
sd7bf8345eb  google                                                                                         0             0
s2d411e8d1f  asrock motherboard                                                                             0             0
s21a7e716e0  google                                        google                                           5             1
s374c4bc675  cubot                                         fing                                            21             0
s01812d986a  amazon                                        amazon                                           6             1
sde03acc4e4  google                                        google                                           3             1
sc635a30e14  amazon ring                                   amazon ring                                      1             1
s16ba2f644f  amazon                                                                                         0             0
sf9966fb4b6  google                                        google                                          14             1
s45e0a42c40  raspberry pi                                  amazon fire tv                                 683             0
s5066022a62  amazon                                        amazon                                           7             1
sfe68cc778c  harmony                                       smartthings                                      2             0
sa423fa883c  blink at home                                 blink                                            1             0
s3b1970d9c2  amazon                                        amazon                                          20             1
s4775e697af  raspberry pi                                  lifx                                            18             0
s7f4bf42ecb  raspberrypi foundation                        apc                                              1             0
s34277fe402  amazon                                        amazon                                          12             1
see60c5a86a  roku                                          tcl                                             13             0
s969795a881  eufy                                                                                           0             0
se982359190  lifx                                          lifx                                             1             1
sd418c25139  amazon                                        amazon                                           6             1
s91d4a0adcc  lifx                                          lifx                                             1             1
s62b948318e  amazon                                        amazon                                          35             1
s128fd255fa  lifx                                                                                           0             0
s1a86ad5bc4  lifx                                          lifx                                             1             1
s91c93562e6  amazon                                        amazon                                          29             1
s3bfe6046fc  honeywell                                                                                      0             0
s57e30de6a6  petme                                                                                          0             0
s8e0a614f7c  lg                                            google                                           4             0
s103b77b637  lutron                                        lutron                                           3             1
sa03a12e71d  lutron                                                                                         0             0
sd9351aaf3a  yamaha                                        yamaha                                           2             1
sb63f49301c  tp-link                                                                                        0             0
s8ccd89f767  yamaha                                        yamaha                                           3             1
sb03d6e9a3f  heatmiser                                     heatmiser                                        2             1
s2277d5a38a  2n                                            bowers and wilkins                               2             0
s719e224b1c  2n                                            bowers and wilkins                               2             0
sa12d86daf2  beaglebone                                                                                     1             0
se06248a53c  irobot                                        irobot                                           3             1
s47d9eee451  apple                                         apc                                            191             0
s8a59267d7d  apple                                         libratone                                        4             0
safc09c4d10  apple                                         google chromecast                               34             0
sb387d02f10  hp                                            hewlett-packard                                  1             0
s3af125d235  sony                                          sony                                             7             1
s18f23b9fb2  apple                                         libratone                                        5             0
s7c4629fcf0  sony                                          google                                          18             0
sfd8c299d48  sony                                          sony                                            20             1
s1d8b15d8bf  tesla motors                                  tesla                                            8             0
sf75dc33d8e  lg                                            telekom                                          1             0
sd8056de4cf  withings                                                                                       0             0
s33fec7ad4d  tcl                                           tcl                                              3             1
sd4bd12a6f5  honeywell                                     honeywell                                        2             1
sf4d1b7a4fa  mios                                          vera                                             3             0
s4774cf4f7b  buffalo                                                                                        0             0
s62386da8bd  logitech                                                                                       0             0
s2a6da8fbda  amazon                                        vocolinc                                         3             0
s3e3190c411  amazon                                        vocolinc                                        32             0
s7db619fc6c  fing                                                                                           0             0
s2e9f323909  gemini                                        google                                          21             0
sc18cb97cb1  lg                                            lg electronics                                   6             0
s73fbe3e783  somfy                                         apc                                              3             0
s6254fe5966  amazon                                        amazon                                          11             1
s6146588ef8  loop                                                                                           0             0
sa77b830c1f  toshiba                                       apc                                             14             0
s33eead5684  google                                        apc                                             65             0
s0a5d912646  ikea                                                                                           0             0
s87e9e4ade4  amazon                                        amazon                                           4             1
sdaaebf3e32  amazon                                        amazon                                           4             1
s9443bf49ab  hp                                                                                             0             0
s42baa9bbca  samsung                                       tasmota                                          1             0
scad0441359  samsung                                       tasmota                                          2             0
s61f9892a9b  logitech                                      harmony                                          2             0
sa0ac4ed2c3  amazon                                        vocolinc                                         8             0
sa0cfb1e0c6  nest                                          google. nest                                     1             0
sc15516ee80  nest                                                                                           0             0
s944c58e2f5  dell                                          google                                         331             0
scdcce78a23  samsung                                       tasmota                                          2             0
